DATE	TIME	Open	High	Low	Close	TICKVOL	VOL	SPREAD
2019.01.02	13:05:00	90465	90770	90425	90730	23294	105532	5
2019.01.02	13:10:00	90730	90850	90650	90820	15204	60220	5
2019.01.02	13:15:00	90820	90990	90780	90970	17855	73189	5
2019.01.02	13:20:00	90970	91150	90920	91135	19371	80890	5
2019.01.02	13:25:00	91140	91300	91085	91100	18455	81085	5
2019.01.02	13:30:00	91095	91115	90780	90805	19461	79094	5
2019.01.02	13:35:00	90795	91035	90780	90975	14518	57958	5
2019.01.02	13:40:00	90980	91135	90940	91065	14784	56821	5
2019.01.02	13:45:00	91075	91250	91065	91165	12932	52555	5
2019.01.02	13:50:00	91165	91385	91110	91360	17111	69521	5
2019.01.02	13:55:00	91360	91425	91205	91215	16796	70787	5
2019.01.02	14:00:00	91215	91410	91210	91395	13091	54739	5
2019.01.02	14:05:00	91395	91515	91385	91435	17495	80097	5
2019.01.02	14:10:00	91435	91535	91405	91490	11700	52884	5
2019.01.02	14:15:00	91490	91565	91355	91540	13140	56204	5
2019.01.02	14:20:00	91540	91585	91430	91465	11554	47790	5
2019.01.02	14:25:00	91465	91560	91425	91475	8912	38801	5
2019.01.02	14:30:00	91475	91555	91410	91545	8945	35450	5
2019.01.02	14:35:00	91540	91690	91495	91675	12737	56560	5
2019.01.02	14:40:00	91680	91870	91650	91745	16617	71964	5
2019.01.02	14:45:00	91750	92035	91745	91960	16501	70141	5
2019.01.02	14:50:00	91960	91980	91760	91875	16047	70874	5
2019.01.02	14:55:00	91870	92150	91865	91990	17070	68810	5
2019.01.02	15:00:00	91990	92010	91870	91930	11341	46050	5
2019.01.02	15:05:00	91935	92095	91930	92090	11285	44259	5
2019.01.02	15:10:00	92090	92110	91670	91780	19716	74241	5
2019.01.02	15:15:00	91775	91775	91465	91475	18591	68828	5
2019.01.02	15:20:00	91470	91690	91415	91650	16082	60307	5
2019.01.02	15:25:00	91655	91815	91575	91770	13382	49699	5
2019.01.02	15:30:00	91765	91955	91760	91910	11421	43022	5
2019.01.02	15:35:00	91915	92065	91880	92020	12649	54773	5
2019.01.02	15:40:00	92015	92020	91755	91765	13994	56777	5
2019.01.02	15:45:00	91770	91910	91670	91710	14167	52940	5
2019.01.02	15:50:00	91715	91850	91710	91720	8246	30140	5
2019.01.02	15:55:00	91720	91730	91545	91580	12149	46023	5
2019.01.02	16:00:00	91585	91665	91510	91625	9940	37113	5
2019.01.02	16:05:00	91625	91825	91605	91705	18195	75239	5
2019.01.02	16:10:00	91705	91780	91600	91755	10619	40571	5
2019.01.02	16:15:00	91760	91765	91625	91745	7750	29588	5
2019.01.02	16:20:00	91745	91845	91710	91780	7942	30180	5
2019.01.02	16:25:00	91785	91865	91640	91655	9106	37170	5
2019.01.02	16:30:00	91655	91840	91650	91780	9412	40173	5
2019.01.02	16:35:00	91780	91800	91630	91675	7946	33554	5
2019.01.02	16:40:00	91675	91715	91555	91590	8403	32984	5
2019.01.02	16:45:00	91590	91670	91535	91575	9151	38362	5
2019.01.02	16:50:00	91575	91690	91550	91565	6998	30294	5
2019.01.02	16:55:00	91565	91615	91475	91585	10100	44119	5
2019.01.02	17:00:00	91585	91600	91455	91565	8846	35018	5
2019.01.02	17:05:00	91565	91645	91535	91615	6495	28437	5
2019.01.02	17:10:00	91620	91680	91560	91645	7577	34868	5
2019.01.02	17:15:00	91645	91740	91580	91705	7236	31987	5
2019.01.02	17:20:00	91700	91780	91670	91755	5817	26665	5
2019.01.02	17:25:00	91755	91790	91640	91700	7617	37016	5
2019.01.02	17:30:00	91700	91760	91665	91705	4741	21698	5
2019.01.02	17:35:00	91705	91730	91680	91695	2692	13644	5
2019.01.02	17:40:00	91695	91695	91555	91595	6970	30414	5
2019.01.02	17:45:00	91595	91750	91550	91735	6036	26662	5
2019.01.02	17:50:00	91730	91920	91715	91820	6596	31550	5
2019.01.02	17:55:00	91820	91890	91740	91740	4306	22626	5
2019.01.02	18:00:00	91745	91800	91605	91675	6705	24541	5
2019.01.02	18:05:00	91675	91720	91590	91590	3772	14908	5
2019.01.03	09:00:00	91115	91245	91000	91125	9890	32979	5
2019.01.03	09:05:00	91125	91240	91050	91080	13443	48042	5
2019.01.03	09:10:00	91075	91135	90870	90890	16576	54252	5
2019.01.03	09:15:00	90895	90975	90815	90835	10675	34296	5
2019.01.03	09:20:00	90840	90845	90740	90790	12455	41775	5
2019.01.03	09:25:00	90795	90820	90675	90700	12967	40421	5
2019.01.03	09:30:00	90700	90750	90660	90700	7293	23263	5
2019.01.03	09:35:00	90700	90835	90695	90810	10618	29807	5
2019.01.03	09:40:00	90810	90885	90700	90810	14215	45727	5
2019.01.03	09:45:00	90815	90840	90780	90795	5308	17167	5
2019.01.03	09:50:00	90800	90965	90775	90940	10744	31809	5
2019.01.03	09:55:00	90945	91100	90935	91095	15681	49699	5
2019.01.03	10:00:00	91100	91290	91060	91265	21247	68735	5
2019.01.03	10:05:00	91270	91270	91105	91150	13193	43787	5
2019.01.03	10:10:00	91150	91260	91115	91125	14861	49002	5
2019.01.03	10:15:00	91115	91180	90990	91105	18168	59763	5
2019.01.03	10:20:00	91110	91130	90935	90945	13578	44565	5
2019.01.03	10:25:00	90945	91130	90935	91105	12177	37820	5
2019.01.03	10:30:00	91105	91335	91105	91195	25728	86232	5
2019.01.03	10:35:00	91190	91275	91110	91245	15278	53344	5
2019.01.03	10:40:00	91245	91270	91170	91230	9165	34375	5
2019.01.03	10:45:00	91230	91355	91230	91245	16464	57849	5
2019.01.03	10:50:00	91240	91325	91205	91275	9232	33752	5
2019.01.03	10:55:00	91275	91615	91255	91615	18875	64013	5
2019.01.03	11:00:00	91615	91860	91595	91850	23893	88806	5
2019.01.03	11:05:00	91855	92060	91815	92025	17394	64641	5
2019.01.03	11:10:00	92030	92165	91850	92015	22511	78062	5
2019.01.03	11:15:00	92015	92055	91795	91995	20418	67560	5
2019.01.03	11:20:00	91995	92000	91845	91895	11114	39430	5
2019.01.03	11:25:00	91895	91930	91610	91700	15941	56043	5
2019.01.03	11:30:00	91700	91840	91685	91835	12481	43723	5
2019.01.03	11:35:00	91840	91860	91730	91845	12226	42102	5
2019.01.03	11:40:00	91845	91855	91715	91745	8777	34208	5
2019.01.03	11:45:00	91745	91875	91735	91795	10478	41368	5
2019.01.03	11:50:00	91790	91950	91790	91945	10358	39755	5
2019.01.03	11:55:00	91950	92050	91865	92040	13267	48259	5
2019.01.03	12:00:00	92045	92135	92000	92055	15143	54085	5
2019.01.03	12:05:00	92050	92095	91900	91925	13036	47561	5
2019.01.03	12:10:00	91935	91935	91830	91835	10069	39607	5
2019.01.03	12:15:00	91835	91870	91630	91665	16400	63449	5
2019.01.03	12:20:00	91670	91670	91540	91610	15390	61377	5
2019.01.03	12:25:00	91610	91745	91575	91695	13963	52185	5
2019.01.03	12:30:00	91700	91805	91395	91480	27757	95708	5
2019.01.03	12:35:00	91480	91580	91280	91415	26302	89943	5
2019.01.03	12:40:00	91415	91685	91390	91475	19911	73623	5
2019.01.03	12:45:00	91470	91540	91315	91320	17494	61875	5
2019.01.03	12:50:00	91320	91375	91195	91330	17507	64970	5
2019.01.03	12:55:00	91335	91375	91170	91190	12560	48060	5
2019.01.03	13:00:00	91190	91265	91035	91075	21495	80761	5
2019.01.03	13:05:00	91075	91180	90960	90970	21368	81729	5
2019.01.03	13:10:00	90965	91020	90790	90855	19649	76249	5
2019.01.03	13:15:00	90850	91070	90745	91030	20562	75359	5
2019.01.03	13:20:00	91030	91110	90945	90955	16011	61262	5
2019.01.03	13:25:00	90960	91055	90780	90885	18976	70555	5
2019.01.03	13:30:00	90890	90935	90700	90935	18748	69466	5
2019.01.03	13:35:00	90935	90935	90590	90725	20908	77181	5
2019.01.03	13:40:00	90725	90830	90575	90630	16340	59172	5
2019.01.03	13:45:00	90630	90820	90595	90675	13146	48074	5
2019.01.03	13:50:00	90670	90730	90600	90630	10570	40433	5
2019.01.03	13:55:00	90635	90885	90630	90815	14272	53242	5
2019.01.03	14:00:00	90815	90940	90800	90925	11944	47451	5
2019.01.03	14:05:00	90925	90935	90740	90755	10532	40116	5
2019.01.03	14:10:00	90760	91050	90750	91025	15581	59033	5
2019.01.03	14:15:00	91020	91170	90985	91040	17024	65373	5
2019.01.03	14:20:00	91045	91195	91025	91060	14440	56405	5
2019.01.03	14:25:00	91060	91115	91015	91085	8143	30505	5
2019.01.03	14:30:00	91085	91155	90935	90965	14413	50072	5
2019.01.03	14:35:00	90970	91190	90965	91125	18160	65768	5
2019.01.03	14:40:00	91120	91275	91115	91200	17963	68419	5
2019.01.03	14:45:00	91205	91250	91125	91150	10379	43438	5
2019.01.03	14:50:00	91145	91225	91010	91010	13227	51220	5
2019.01.03	14:55:00	91010	91010	90835	90905	15151	50100	5
2019.01.03	15:00:00	90900	90995	90815	90930	13629	50912	5
2019.01.03	15:05:00	90935	90990	90865	90920	7959	31479	5
2019.01.03	15:10:00	90920	91055	90905	90985	9361	36455	5
2019.01.03	15:15:00	90985	91045	90835	90900	9858	37578	5
2019.01.03	15:20:00	90905	91060	90890	90930	10071	36775	5
2019.01.03	15:25:00	90930	90935	90770	90805	11518	41108	5
2019.01.03	15:30:00	90805	90860	90665	90710	13333	48071	5
2019.01.03	15:35:00	90710	90720	90560	90615	13479	49628	5
2019.01.03	15:40:00	90615	90755	90585	90680	12047	45543	5
2019.01.03	15:45:00	90685	90875	90680	90825	12258	43850	5
2019.01.03	15:50:00	90825	90920	90790	90900	8714	33025	5
2019.01.03	15:55:00	90895	90940	90785	90890	10593	44025	5
2019.01.03	16:00:00	90890	90920	90720	90720	10271	39458	5
2019.01.03	16:05:00	90725	90760	90620	90690	11761	45437	5
2019.01.03	16:10:00	90685	90780	90640	90735	7643	31558	5
2019.01.03	16:15:00	90740	90745	90480	90520	19527	76364	5
2019.01.03	16:20:00	90525	90675	90510	90650	10321	39173	5
2019.01.03	16:25:00	90650	90705	90550	90620	9828	37029	5
2019.01.03	16:30:00	90625	90630	90450	90495	12085	46462	5
2019.01.03	16:35:00	90495	90590	90460	90565	7818	32882	5
2019.01.03	16:40:00	90570	90615	90535	90585	6825	27070	5
2019.01.03	16:45:00	90580	90620	90500	90515	7330	27899	5
2019.01.03	16:50:00	90510	90615	90505	90565	5770	24044	5
2019.01.03	16:55:00	90560	90690	90555	90610	7868	30995	5
2019.01.03	17:00:00	90610	90890	90580	90805	13386	52606	5
2019.01.03	17:05:00	90800	90980	90780	90955	11083	46206	5
2019.01.03	17:10:00	90950	90985	90785	90815	10156	42750	5
2019.01.03	17:15:00	90815	90935	90700	90905	12477	53605	5
2019.01.03	17:20:00	90910	90930	90800	90855	6959	32072	5
2019.01.03	17:25:00	90855	91150	90820	91140	11283	48926	5
2019.01.03	17:30:00	91140	91270	91130	91240	10886	46088	5
2019.01.03	17:35:00	91240	91840	91195	91745	20411	84842	5
2019.01.03	17:40:00	91740	91740	91450	91620	13541	54595	5
2019.01.03	17:45:00	91625	91690	91450	91605	8059	30703	5
2019.01.03	17:50:00	91615	91670	91555	91610	4247	16817	5
2019.01.03	17:55:00	91610	91780	91605	91740	5016	24039	5
2019.01.03	18:00:00	91745	91820	91680	91775	4473	16439	5
2019.01.03	18:05:00	91775	91875	91680	91765	4251	21874	5
2019.01.04	09:00:00	92215	92440	92165	92215	9964	32139	5
2019.01.04	09:05:00	92215	92280	92120	92220	10826	31993	5
2019.01.04	09:10:00	92225	92350	92220	92310	8054	24838	5
2019.01.04	09:15:00	92310	92310	91905	91985	16014	48799	5
2019.01.04	09:20:00	91980	92075	91925	92055	11606	37174	5
2019.01.04	09:25:00	92050	92055	91910	91925	8852	25070	5
2019.01.04	09:30:00	91925	92130	91915	92090	13214	46149	5
2019.01.04	09:35:00	92090	92150	92080	92125	7599	30056	5
2019.01.04	09:40:00	92125	92190	92005	92020	13247	42101	5
2019.01.04	09:45:00	92015	92055	91910	91975	12164	36515	5
2019.01.04	09:50:00	91970	92130	91955	92055	11845	37760	5
2019.01.04	09:55:00	92065	92130	92040	92095	8311	30107	5
2019.01.04	10:00:00	92100	92125	91610	91750	29839	94925	5
2019.01.04	10:05:00	91745	91760	91620	91670	13877	43207	5
2019.01.04	10:10:00	91670	91865	91635	91725	16818	52479	5
2019.01.04	10:15:00	91730	91755	91520	91570	19647	60425	5
2019.01.04	10:20:00	91565	91650	91470	91615	15161	46494	5
2019.01.04	10:25:00	91620	91740	91505	91545	17204	52750	5
2019.01.04	10:30:00	91545	91640	91355	91400	19653	62513	5
2019.01.04	10:35:00	91400	91545	91370	91450	15076	46564	5
2019.01.04	10:40:00	91450	91530	91405	91490	11093	34850	5
2019.01.04	10:45:00	91490	91635	91455	91505	15410	47294	5
2019.01.04	10:50:00	91500	91680	91480	91565	13958	41276	5
2019.01.04	10:55:00	91570	91795	91505	91760	16170	50900	5
2019.01.04	11:00:00	91765	92070	91735	92055	24523	81553	5
2019.01.04	11:05:00	92060	92105	91830	91840	18514	59905	5
2019.01.04	11:10:00	91840	92040	91835	91985	11177	35958	5
2019.01.04	11:15:00	91985	92225	91970	92205	17182	59243	5
2019.01.04	11:20:00	92200	92225	92000	92075	13567	43675	5
2019.01.04	11:25:00	92070	92190	91845	91870	7749	23463	5
2019.01.04	11:30:00	91870	92200	91440	92000	45240	114112	5
2019.01.04	11:35:00	92000	92050	91750	91770	18712	50594	5
2019.01.04	11:40:00	91780	92000	91755	91990	13896	42550	5
2019.01.04	11:45:00	91985	92135	91940	92105	14241	43650	5
2019.01.04	11:50:00	92100	92300	92075	92245	16690	55367	5
2019.01.04	11:55:00	92235	92240	92015	92145	12834	39224	5
2019.01.04	12:00:00	92145	92150	91945	91990	11976	37005	5
2019.01.04	12:05:00	91990	92115	91880	92070	12942	43102	5
2019.01.04	12:10:00	92075	92160	91995	92145	8034	26208	5
2019.01.04	12:15:00	92145	92180	91985	92035	10740	34493	5
2019.01.04	12:20:00	92035	92055	91905	91915	9403	31273	5
2019.01.04	12:25:00	91910	91995	91770	91955	13064	44045	5
2019.01.04	12:30:00	91950	91995	91710	91770	21815	74046	5
2019.01.04	12:35:00	91770	92050	91710	91990	19542	70111	5
2019.01.04	12:40:00	91995	92075	91890	92035	13410	46250	5
2019.01.04	12:45:00	92030	92110	91950	92080	12646	43694	5
2019.01.04	12:50:00	92080	92195	92010	92130	13100	44877	5
2019.01.04	12:55:00	92125	92380	92105	92200	19403	66768	5
2019.01.04	13:00:00	92195	92300	92165	92265	10424	34522	5
2019.01.04	13:05:00	92270	92355	92235	92340	10502	37253	5
2019.01.04	13:10:00	92345	92355	92185	92195	9996	38302	5
2019.01.04	13:15:00	92195	92215	92030	92040	13596	47055	5
2019.01.04	13:20:00	92045	92375	91900	92360	27475	94811	5
2019.01.04	13:25:00	92360	92910	92360	92805	37813	137056	5
2019.01.04	13:30:00	92810	92940	92705	92815	23164	79127	5
2019.01.04	13:35:00	92810	92935	92760	92815	14976	54911	5
2019.01.04	13:40:00	92815	92850	92635	92660	17615	66348	5
2019.01.04	13:45:00	92655	93150	92620	92940	26877	93387	5
2019.01.04	13:50:00	92940	93050	92930	92980	13961	50135	5
2019.01.04	13:55:00	92985	93315	92975	93305	21397	76640	5
2019.01.04	14:00:00	93300	93335	93100	93230	19457	68655	5
2019.01.04	14:05:00	93230	93240	93065	93100	12329	46080	5
2019.01.04	14:10:00	93100	93265	93065	93155	14503	56086	5
2019.01.04	14:15:00	93155	93165	92840	92890	18105	65258	5
2019.01.04	14:20:00	92885	92945	92705	92720	14552	56278	5
2019.01.04	14:25:00	92720	92795	92620	92790	15810	60268	5
2019.01.04	14:30:00	92790	92985	92700	92875	19336	68785	5
2019.01.04	14:35:00	92875	92875	92530	92645	21302	75543	5
2019.01.04	14:40:00	92650	92695	92475	92605	17654	64195	5
2019.01.04	14:45:00	92600	92860	92590	92680	15268	54690	5
2019.01.04	14:50:00	92675	92815	92675	92770	9020	35221	5
2019.01.04	14:55:00	92770	92810	92540	92670	14971	54805	5
2019.01.04	15:00:00	92665	92685	92445	92520	14513	53699	5
2019.01.04	15:05:00	92515	92575	92400	92565	13826	49300	5
2019.01.04	15:10:00	92565	92675	92505	92625	11765	45286	5
2019.01.04	15:15:00	92625	92790	92530	92760	16339	62139	5
2019.01.04	15:20:00	92760	92880	92700	92740	12797	44786	5
2019.01.04	15:25:00	92735	92870	92655	92715	11624	40567	5
2019.01.04	15:30:00	92720	92825	92710	92790	7639	26279	5
2019.01.04	15:35:00	92785	92875	92740	92760	9149	31763	5
2019.01.04	15:40:00	92760	92795	92640	92680	8513	27951	5
2019.01.04	15:45:00	92675	92830	92565	92815	12836	45566	5
2019.01.04	15:50:00	92815	92970	92740	92765	16855	58312	5
2019.01.04	15:55:00	92760	92790	92485	92535	17195	61060	5
2019.01.04	16:00:00	92540	92585	92425	92475	11915	44114	5
2019.01.04	16:05:00	92470	92695	92465	92655	13230	47370	5
2019.01.04	16:10:00	92655	92715	92505	92565	12407	44241	5
2019.01.04	16:15:00	92565	92600	92515	92530	5414	20703	5
2019.01.04	16:20:00	92535	92650	92450	92460	9386	36041	5
2019.01.04	16:25:00	92460	92540	92350	92365	12225	44252	5
2019.01.04	16:30:00	92370	92555	92265	92465	16217	58835	5
2019.01.04	16:35:00	92475	92505	92210	92225	13869	49383	5
2019.01.04	16:40:00	92220	92345	92170	92240	12771	48852	5
2019.01.04	16:45:00	92250	92485	92250	92460	14150	53947	5
2019.01.04	16:50:00	92470	92620	92360	92535	14498	55633	5
2019.01.04	16:55:00	92535	92590	92390	92455	8833	32571	5
2019.01.04	17:00:00	92450	92530	92430	92455	6190	23983	5
2019.01.04	17:05:00	92460	92460	92105	92265	15093	58277	5
2019.01.04	17:10:00	92265	92450	92265	92425	7529	30492	5
2019.01.04	17:15:00	92430	92450	92315	92350	7198	25978	5
2019.01.04	17:20:00	92355	92730	92340	92700	18837	58079	5
2019.01.04	17:25:00	92695	92835	92505	92655	18480	57803	5
2019.01.04	17:30:00	92655	92765	92475	92635	13700	46129	5
2019.01.04	17:35:00	92645	92750	92605	92735	7111	27529	5
2019.01.04	17:40:00	92730	92800	92660	92750	6849	33839	5
2019.01.04	17:45:00	92745	92785	92285	92310	12107	51575	5
2019.01.04	17:50:00	92315	92690	92125	92250	15751	69116	5
2019.01.04	17:55:00	92240	92450	92165	92295	7146	30922	5
2019.01.04	18:00:00	92295	92410	92230	92310	3827	14889	5
2019.01.04	18:05:00	92315	92350	92260	92325	2223	11961	5
2019.01.04	18:10:00	92335	92345	92240	92310	969	2925	5
2019.01.04	18:15:00	92315	92440	92305	92440	1760	7949	5
2019.01.07	09:00:00	92400	92400	92105	92175	9245	29930	5
2019.01.07	09:05:00	92175	92425	92160	92420	10190	33439	5
2019.01.07	09:10:00	92415	92600	92405	92560	14920	46407	5
2019.01.07	09:15:00	92565	92580	92465	92485	9044	29139	5
2019.01.07	09:20:00	92485	92530	92430	92460	8083	27258	5
2019.01.07	09:25:00	92455	92550	92450	92510	7126	23715	5
2019.01.07	09:30:00	92510	92525	92300	92305	17346	57030	5
2019.01.07	09:35:00	92300	92370	92260	92340	11458	38495	5
2019.01.07	09:40:00	92345	92400	92210	92235	13345	42185	5
2019.01.07	09:45:00	92235	92320	92215	92265	8048	26742	5
2019.01.07	09:50:00	92265	92370	92240	92340	9540	29834	5
2019.01.07	09:55:00	92340	92435	92325	92400	11391	36289	5
2019.01.07	10:00:00	92395	92480	92305	92400	18782	56281	5
2019.01.07	10:05:00	92400	92480	92340	92415	8339	25944	5
2019.01.07	10:10:00	92415	92590	92385	92560	19707	63114	5
2019.01.07	10:15:00	92560	92705	92520	92705	19431	61846	5
2019.01.07	10:20:00	92700	92775	92565	92745	20710	64579	5
2019.01.07	10:25:00	92745	92780	92660	92765	12671	41216	5
2019.01.07	10:30:00	92765	92835	92710	92755	13480	45389	5
2019.01.07	10:35:00	92760	92780	92595	92705	17808	58704	5
2019.01.07	10:40:00	92700	92760	92645	92695	11535	41303	5
2019.01.07	10:45:00	92695	92735	92590	92650	15334	53694	5
2019.01.07	10:50:00	92650	92885	92635	92765	23259	72270	5
2019.01.07	10:55:00	92760	92875	92755	92845	12685	44404	5
2019.01.07	11:00:00	92850	92890	92765	92855	11975	38738	5
2019.01.07	11:05:00	92855	92965	92805	92950	13853	46622	5
2019.01.07	11:10:00	92945	93020	92870	92970	14455	49089	5
2019.01.07	11:15:00	92970	93060	92910	92915	16994	57914	5
2019.01.07	11:20:00	92915	92965	92825	92890	15183	51314	5
2019.01.07	11:25:00	92890	93080	92855	93060	17675	62169	5
2019.01.07	11:30:00	93065	93095	92940	92985	15940	53604	5
2019.01.07	11:35:00	92990	92995	92875	92950	11587	38393	5
2019.01.07	11:40:00	92955	92955	92840	92860	8809	31471	5
2019.01.07	11:45:00	92870	92880	92745	92805	17790	64291	5
2019.01.07	11:50:00	92800	92865	92770	92815	9208	35870	5
2019.01.07	11:55:00	92815	92920	92810	92845	12651	41275	5
2019.01.07	12:00:00	92845	92875	92670	92790	20114	68691	5
2019.01.07	12:05:00	92785	92835	92770	92780	7013	24465	5
2019.01.07	12:10:00	92775	92780	92645	92650	10869	37382	5
2019.01.07	12:15:00	92655	92730	92585	92655	13438	46228	5
2019.01.07	12:20:00	92650	92770	92615	92665	13547	44258	5
2019.01.07	12:25:00	92660	92710	92590	92630	7780	29069	5
2019.01.07	12:30:00	92630	92700	92555	92595	18709	61610	5
2019.01.07	12:35:00	92595	92600	92380	92445	24058	82868	5
2019.01.07	12:40:00	92450	92535	92340	92370	19173	64738	5
2019.01.07	12:45:00	92365	92425	92185	92220	22462	78579	5
2019.01.07	12:50:00	92225	92255	92130	92245	16628	62505	5
2019.01.07	12:55:00	92245	92535	92235	92505	18295	66271	5
2019.01.07	13:00:00	92505	92650	92450	92575	20875	73477	5
2019.01.07	13:05:00	92575	92640	92390	92440	19266	68153	5
2019.01.07	13:10:00	92435	92495	92315	92340	15345	57526	5
2019.01.07	13:15:00	92340	92340	92215	92305	15452	53079	5
2019.01.07	13:20:00	92305	92315	92075	92215	21482	75862	5
2019.01.07	13:25:00	92215	92350	92025	92135	25871	84885	5
2019.01.07	13:30:00	92140	92295	92090	92220	15161	55167	5
2019.01.07	13:35:00	92220	92315	92030	92055	18921	66886	5
2019.01.07	13:40:00	92055	92160	91940	92105	22377	80598	5
2019.01.07	13:45:00	92105	92240	92045	92235	14749	53325	5
2019.01.07	13:50:00	92235	92270	92135	92145	12510	45530	5
2019.01.07	13:55:00	92150	92195	92070	92155	14977	58128	5
2019.01.07	14:00:00	92150	92255	92070	92150	15215	56868	5
2019.01.07	14:05:00	92145	92165	91965	92060	16882	60609	5
2019.01.07	14:10:00	92060	92145	91950	92035	14230	52968	5
2019.01.07	14:15:00	92035	92045	91910	91945	11886	44642	5
2019.01.07	14:20:00	91945	92020	91850	91970	16338	63933	5
2019.01.07	14:25:00	91970	92040	91920	91975	11350	45571	5
2019.01.07	14:30:00	91975	92000	91795	91890	15455	58557	5
2019.01.07	14:35:00	91885	92055	91865	92030	14387	55186	5
2019.01.07	14:40:00	92030	92115	91975	92090	11042	41221	5
2019.01.07	14:45:00	92090	92150	92045	92135	9911	38240	5
2019.01.07	14:50:00	92130	92340	92130	92315	15314	55353	5
2019.01.07	14:55:00	92315	92415	92305	92405	16064	58864	5
2019.01.07	15:00:00	92405	92415	92180	92195	16244	62221	5
2019.01.07	15:05:00	92200	92265	92125	92175	11141	41432	5
2019.01.07	15:10:00	92175	92180	92080	92115	9526	38973	5
2019.01.07	15:15:00	92110	92260	92045	92130	18210	67102	5
2019.01.07	15:20:00	92135	92175	92070	92175	8671	31657	5
2019.01.07	15:25:00	92175	92330	92110	92265	13520	47869	5
2019.01.07	15:30:00	92265	92320	92170	92230	10908	41489	5
2019.01.07	15:35:00	92235	92240	91980	92100	19235	67783	5
2019.01.07	15:40:00	92105	92120	91915	92000	12909	45832	5
2019.01.07	15:45:00	91995	92570	91990	92420	33563	118495	5
2019.01.07	15:50:00	92425	92565	92375	92470	15942	59012	5
2019.01.07	15:55:00	92475	92575	92350	92505	16917	61840	5
2019.01.07	16:00:00	92510	92705	92450	92480	20312	74353	5
2019.01.07	16:05:00	92480	92565	92360	92525	15551	54209	5
2019.01.07	16:10:00	92530	92650	92475	92610	11690	44940	5
2019.01.07	16:15:00	92610	92685	92505	92535	15256	58608	5
2019.01.07	16:20:00	92535	92660	92465	92630	11822	45693	5
2019.01.07	16:25:00	92630	92710	92525	92595	10559	39468	5
2019.01.07	16:30:00	92595	92605	92460	92510	8687	32954	5
2019.01.07	16:35:00	92510	92565	92410	92520	11761	43963	5
2019.01.07	16:40:00	92520	92600	92450	92575	7815	31246	5
2019.01.07	16:45:00	92575	92675	92500	92530	10664	42768	5
2019.01.07	16:50:00	92530	92550	92420	92440	7008	25878	5
2019.01.07	16:55:00	92440	92440	92320	92325	11174	38599	5
2019.01.07	17:00:00	92330	92500	92280	92360	12933	49616	5
2019.01.07	17:05:00	92365	92375	92105	92125	16013	64474	5
2019.01.07	17:10:00	92115	92220	92055	92195	12026	49101	5
2019.01.07	17:15:00	92195	92320	92130	92290	7795	32026	5
2019.01.07	17:20:00	92300	92335	92125	92140	9342	37946	5
2019.01.07	17:25:00	92135	92160	91945	91985	11566	44853	5
2019.01.07	17:30:00	91980	92065	91790	91885	16939	69915	5
2019.01.07	17:35:00	91875	92105	91850	91860	14181	63489	5
2019.01.07	17:40:00	91865	92010	91810	91970	7362	32209	5
2019.01.07	17:45:00	91960	92060	91800	91835	6036	23180	5
2019.01.07	17:50:00	91840	92000	91815	91950	4329	17669	5
2019.01.07	17:55:00	91950	92175	91945	92110	6123	27340	5
2019.01.07	18:00:00	92120	92290	92085	92260	6327	20332	5
2019.01.07	18:05:00	92260	92365	92075	92245	5193	18334	5
2019.01.08	09:00:00	92700	92700	92460	92480	12575	43200	5
2019.01.08	09:05:00	92480	92640	92450	92615	9114	28423	5
2019.01.08	09:10:00	92620	92630	92495	92505	7507	27866	5
2019.01.08	09:15:00	92505	92550	92420	92530	11210	33907	5
2019.01.08	09:20:00	92530	92550	92465	92500	6346	21578	5
2019.01.08	09:25:00	92500	92540	92475	92490	5372	17939	5
2019.01.08	09:30:00	92490	92595	92475	92565	8904	28865	5
2019.01.08	09:35:00	92560	92635	92540	92610	8832	27902	5
2019.01.08	09:40:00	92615	92680	92575	92610	9539	30245	5
2019.01.08	09:45:00	92610	92735	92610	92725	12646	39964	5
2019.01.08	09:50:00	92720	92760	92635	92710	15163	49681	5
2019.01.08	09:55:00	92710	92715	92575	92690	13439	43011	5
2019.01.08	10:00:00	92690	92705	92550	92690	15157	47241	5
2019.01.08	10:05:00	92690	92745	92570	92590	16567	54817	5
2019.01.08	10:10:00	92590	92720	92580	92615	15281	50754	5
2019.01.08	10:15:00	92615	92630	92530	92605	14322	43899	5
2019.01.08	10:20:00	92605	92705	92485	92535	19372	58963	5
2019.01.08	10:25:00	92530	92565	92430	92510	17272	54214	5
2019.01.08	10:30:00	92510	92510	92315	92355	23982	79511	5
2019.01.08	10:35:00	92355	92400	92250	92280	17200	58923	5
2019.01.08	10:40:00	92280	92280	92050	92060	25198	87783	5
2019.01.08	10:45:00	92065	92205	91970	91995	28524	96867	5
2019.01.08	10:50:00	91995	92130	91990	92090	13465	46583	5
2019.01.08	10:55:00	92090	92160	92045	92140	12276	43861	5
2019.01.08	11:00:00	92135	92265	92055	92245	19461	68718	5
2019.01.08	11:05:00	92245	92250	92020	92045	20430	69726	5
2019.01.08	11:10:00	92050	92090	91890	92060	22028	72245	5
2019.01.08	11:15:00	92060	92175	92050	92165	17162	59862	5
2019.01.08	11:20:00	92160	92225	92085	92120	15980	52341	5
2019.01.08	11:25:00	92125	92130	91840	91880	24042	76967	5
